일시,날짜,시간,지역명,날씨상태,기온(°C),습도(%),강수량(mm),풍속(m/s),체감온도(°C),뉴스/주의
2026-01-15 09:00,2026-01-15,09:00,광명4동,한파,-6.2,62,0,4.2,-8.1,한파주의
2026-01-15 11:00,2026-01-15,11:00,광명4동,맑음,-3.6,61,0,3.9,-5.4,정상
2026-01-15 13:00,2026-01-15,13:00,광명4동,맑음,-0.8,55,0,3.8,-2.5,정상
2026-01-15 15:00,2026-01-15,15:00,광명4동,맑음,0.2,51,0,3.7,-1.5,정상
2026-01-15 17:00,2026-01-15,17:00,광명4동,맑음,-2.2,58,0,3.7,-3.9,정상
2026-02-12 09:00,2026-02-12,09:00,광명4동,눈,-2.3,78,0,3.5,-3.9,정상
2026-02-12 11:00,2026-02-12,11:00,광명4동,약한비,0.4,71,0.9,3.2,-1.0,우산 준비
2026-02-12 13:00,2026-02-12,13:00,광명4동,비,2.7,68,2.7,3.6,1.1,우산 준비
2026-02-12 15:00,2026-02-12,15:00,광명4동,약한비,3.7,65,1.5,3.3,2.2,우산 준비
2026-02-12 17:00,2026-02-12,17:00,광명4동,눈,1.6,74,0,3.5,0.0,정상
2026-03-12 09:00,2026-03-12,09:00,광명4동,구름조금,5.3,60,0,4.2,5.2,관심
2026-03-12 11:00,2026-03-12,11:00,광명4동,구름조금,8.4,57,0,6.4,8.0,강풍주의
2026-03-12 13:00,2026-03-12,13:00,광명4동,구름조금,11.2,52,0,6.3,10.7,강풍주의
2026-03-12 15:00,2026-03-12,15:00,광명4동,구름조금,12.2,50,0,6.4,11.7,강풍주의
2026-03-12 17:00,2026-03-12,17:00,광명4동,구름조금,9.5,55,0,4.3,9.2,관심
2026-04-09 09:00,2026-04-09,09:00,광명4동,약한비,11.3,72,0.6,2.8,11.8,우산 준비
2026-04-09 11:00,2026-04-09,11:00,광명4동,비,14.5,67,2.1,3.1,14.7,우산 준비
2026-04-09 13:00,2026-04-09,13:00,광명4동,비,16.7,63,5.4,2.7,16.8,우산 준비
2026-04-09 15:00,2026-04-09,15:00,광명4동,비,17.7,61,3.8,2.6,17.7,우산 준비
2026-04-09 17:00,2026-04-09,17:00,광명4동,약한비,16.0,66,0.9,3.1,16.2,우산 준비
2026-05-14 09:00,2026-05-14,09:00,광명4동,맑음,18.7,64,0,2.5,18.9,정상
2026-05-14 11:00,2026-05-14,11:00,광명4동,맑음,21.3,57,0,2.3,21.2,정상
2026-05-14 13:00,2026-05-14,13:00,광명4동,맑음,23.9,50,0,2.3,23.7,정상
2026-05-14 15:00,2026-05-14,15:00,광명4동,맑음,25.0,48,0,2.4,24.8,정상
2026-05-14 17:00,2026-05-14,17:00,광명4동,맑음,22.8,58,0,2.2,22.7,정상
2026-06-11 09:00,2026-06-11,09:00,광명4동,약한비,22.6,86,0.8,3.2,23.6,우산 준비
2026-06-11 11:00,2026-06-11,11:00,광명4동,비,25.4,78,2.4,3.1,26.1,우산 준비
2026-06-11 13:00,2026-06-11,13:00,광명4동,비,28.1,75,7.8,3.3,28.6,우산 준비
2026-06-11 15:00,2026-06-11,15:00,광명4동,비,28.9,69,5.6,3.3,29.2,우산 준비
2026-06-11 17:00,2026-06-11,17:00,광명4동,약한비,26.8,79,1.3,2.8,27.5,우산 준비
2026-07-02 09:00,2026-07-02,09:00,광명4동,맑음,26.4,77,0,2.8,27.1,정상
2026-07-02 11:00,2026-07-02,11:00,광명4동,맑음,29.2,71,0,2.4,29.6,정상
2026-07-02 13:00,2026-07-02,13:00,광명4동,맑음,31.7,68,0,2.7,32.0,정상
2026-07-02 15:00,2026-07-02,15:00,광명4동,맑음,32.7,64,0,2.3,32.9,폭염주의
2026-07-02 17:00,2026-07-02,17:00,광명4동,맑음,30.5,73,0,2.5,31.0,정상
2026-07-09 09:00,2026-07-09,09:00,광명4동,비,24.4,93,3.7,3.9,25.6,우산 준비
2026-07-09 11:00,2026-07-09,11:00,광명4동,비,27.1,90,10.4,4.1,28.2,호우주의
2026-07-09 13:00,2026-07-09,13:00,광명4동,폭우,29.8,82,25.3,4.1,30.6,호우경보
2026-07-09 15:00,2026-07-09,15:00,광명4동,비,31.1,84,17.3,3.9,31.9,호우주의
2026-07-09 17:00,2026-07-09,17:00,광명4동,비,28.5,91,5.6,3.9,29.6,우산 준비
2026-07-16 09:00,2026-07-16,09:00,광명4동,맑음,29.3,70,0,2.0,29.7,정상
2026-07-16 11:00,2026-07-16,11:00,광명4동,맑음,32.5,66,0,1.9,32.8,폭염주의
2026-07-16 13:00,2026-07-16,13:00,광명4동,폭염,34.6,59,0,2.3,34.6,폭염주의
2026-07-16 15:00,2026-07-16,15:00,광명4동,폭염,35.6,57,0,2.3,35.5,폭염경보
2026-07-16 17:00,2026-07-16,17:00,광명4동,폭염,34.1,65,0,2.2,34.3,폭염주의
2026-07-20 09:00,2026-07-20,09:00,광명4동,흐림,27.3,86,0,3.4,28.3,관심
2026-07-20 11:00,2026-07-20,11:00,광명4동,약한비,30.4,84,0.4,3.5,31.3,우산 준비
2026-07-20 13:00,2026-07-20,13:00,광명4동,비,33.0,78,7.5,3.5,33.6,우산 준비
2026-07-20 15:00,2026-07-20,15:00,광명4동,폭우,33.6,77,27.0,3.6,34.2,호우경보
2026-07-20 17:00,2026-07-20,17:00,광명4동,비,31.5,81,4.5,3.6,32.3,우산 준비
