일시,날짜,시간,지역명,날씨상태,기온(°C),습도(%),강수량(mm),풍속(m/s),체감온도(°C),뉴스/주의
2026-01-01 9:00,2026-01-01,9:00,독산3동,눈,-2.3,73,1.7,2.7,-3.8,우산 준비
2026-01-06 7:00,2026-01-06,7:00,독산3동,진눈깨비,-3.3,58,1.2,1.8,-3.8,우산 준비
2026-01-11 6:00,2026-01-11,6:00,독산3동,한파,-5.6,57,0,7.4,-7.1,한파주의
2026-01-16 5:00,2026-01-16,5:00,독산3동,한파,-6.6,54,0,4.6,-8.1,한파주의
2026-01-21 3:00,2026-01-21,3:00,독산3동,맑음,-2.9,36,0,1.9,-3.4,정상
2026-01-26 2:00,2026-01-26,2:00,독산3동,눈,-6.7,48,2.9,2.7,-8.2,우산 준비
2026-01-31 1:00,2026-01-31,1:00,독산3동,진눈깨비,-2.3,79,0.5,2.7,-3.8,우산 준비
2026-02-04 23:00,2026-02-04,23:00,독산3동,맑음,-3.5,38,0,3.8,-5,정상
2026-02-09 22:00,2026-02-09,22:00,독산3동,맑음,-1.2,46,0,2.6,-2.7,정상
2026-02-14 21:00,2026-02-14,21:00,독산3동,맑음,0.4,43,0,7.2,-1.1,강풍주의
2026-02-19 19:00,2026-02-19,19:00,독산3동,눈,-3.2,53,2.1,4.9,-4.7,우산 준비
2026-02-24 18:00,2026-02-24,18:00,독산3동,진눈깨비,-1.8,76,1.6,3.7,-3.3,우산 준비
2026-03-01 17:00,2026-03-01,17:00,독산3동,맑음,10.2,58,0,3.3,8.7,정상
2026-03-06 16:00,2026-03-06,16:00,독산3동,맑음,9.2,63,0,3.7,7.7,정상
2026-03-11 14:00,2026-03-11,14:00,독산3동,맑음,5.9,65,0,3.4,4.4,정상
2026-03-16 13:00,2026-03-16,13:00,독산3동,비,5.2,70,4.5,1.8,4.7,우산 준비
2026-03-21 12:00,2026-03-21,12:00,독산3동,맑음,4.8,42,0,7.6,3.3,강풍주의
2026-03-26 10:00,2026-03-26,10:00,독산3동,맑음,9.2,57,0,4.7,7.7,관심
2026-03-31 9:00,2026-03-31,9:00,독산3동,맑음,6.1,62,0,1.8,5.6,정상
2026-04-05 8:00,2026-04-05,8:00,독산3동,비,15.7,67,1.2,3.7,14.2,우산 준비
2026-04-10 6:00,2026-04-10,6:00,독산3동,맑음,16.5,40,0,2.6,15,정상
2026-04-15 5:00,2026-04-15,5:00,독산3동,맑음,12,51,0,3,10.5,정상
2026-04-20 4:00,2026-04-20,4:00,독산3동,맑음,12.9,37,0,2.4,11.4,정상
2026-04-25 2:00,2026-04-25,2:00,독산3동,비,16.7,70,3.7,7.7,15.2,우산 준비
2026-04-30 1:00,2026-04-30,1:00,독산3동,맑음,15.7,40,0,4.8,14.2,관심
2026-05-05 0:00,2026-05-05,0:00,독산3동,맑음,21.9,64,0,3.6,20.4,정상
2026-05-09 23:00,2026-05-09,23:00,독산3동,맑음,20.2,52,0,1.4,19.7,정상
2026-05-14 21:00,2026-05-14,21:00,독산3동,비,23.2,48,4.4,2.1,21.7,우산 준비
2026-05-19 20:00,2026-05-19,20:00,독산3동,맑음,18.1,45,0,1.7,17.6,정상
2026-05-24 19:00,2026-05-24,19:00,독산3동,맑음,21.9,38,0,1.6,21.4,정상
2026-05-29 17:00,2026-05-29,17:00,독산3동,맑음,20.3,54,0,7.6,18.8,강풍주의
2026-06-03 16:00,2026-06-03,16:00,독산3동,맑음,24.9,38,0,5,23.4,관심
2026-06-08 15:00,2026-06-08,15:00,독산3동,강한비,26.6,53,25,2.7,25.1,호우경보
2026-06-13 13:00,2026-06-13,13:00,독산3동,비,24.1,59,4.9,2.8,22.6,우산 준비
2026-06-18 12:00,2026-06-18,12:00,독산3동,약한비,24.9,72,2.3,3.7,23.4,우산 준비
2026-06-23 11:00,2026-06-23,11:00,독산3동,맑음,22.6,64,0,3.4,21.1,정상
2026-06-28 9:00,2026-06-28,9:00,독산3동,강한비,25.2,74,23.9,3.7,23.7,호우경보
2026-07-03 8:00,2026-07-03,8:00,독산3동,비,28.2,69,6.6,6.7,26.7,호우주의
2026-07-08 7:00,2026-07-08,7:00,독산3동,약한비,30.3,68,0.6,4.7,28.8,우산 준비
2026-07-13 6:00,2026-07-13,6:00,독산3동,맑음,26.9,50,0,3.9,25.4,정상
2026-07-18 4:00,2026-07-18,4:00,독산3동,강한비,28.2,65,15.7,3.9,26.7,호우경보
2026-07-23 3:00,2026-07-23,3:00,독산3동,비,31.2,57,4.3,1.4,30.7,우산 준비
2026-07-28 2:00,2026-07-28,2:00,독산3동,약한비,30.9,60,1.7,1.9,30.4,우산 준비
2026-08-02 0:00,2026-08-02,0:00,독산3동,구름많음,32.7,46,0,1.8,32.2,폭염주의
2026-08-06 23:00,2026-08-06,23:00,독산3동,강한비,31.8,47,21.2,8.1,30.3,호우경보
2026-08-11 22:00,2026-08-11,22:00,독산3동,비,30,54,7.4,4.6,28.5,호우주의
2026-08-16 20:00,2026-08-16,20:00,독산3동,약한비,32.4,60,0.7,3.3,30.9,우산 준비
2026-08-21 19:00,2026-08-21,19:00,독산3동,구름많음,33.8,44,0,3.3,32.3,폭염경보
2026-08-26 18:00,2026-08-26,18:00,독산3동,강한비,31,47,25.5,2.1,29.5,호우경보
2026-08-31 17:00,2026-08-31,17:00,독산3동,비,31.5,54,6,1.5,31.9,호우주의
